-1.516849954853148441e+00;-5.632758359644826629e-02;1.008237417470988051e+00;1.181644197126233253e+00;8.551661283527236534e-01;1.144258874391953507e+00;-8.525536216356810471e-01;-1.154242067500885316e+00;-4.981647970340075671e-01;-1.698229107710520269e+00;-1.943810916065349170e+00;1.597545313604386896e+00;6.685003095201442758e-01;-3.349992831537198512e-01;9.998496752709861157e-01;1.476526150431855200e+00;-6.691729091916377437e-01;-1.727336250122337269e+00;-1.499994676575423069e+00;-2.344781034815685006e-01;1.102754386025905031e+00;-2.279151943189757779e-01;-1.909506533723127342e-01;-3.386497645160320702e-01;9.862271286646551172e-01;-9.403905310145517504e-02;-4.504021896699709204e-01;-7.639888130169204539e-01;1.341436469630062023e+00;-9.061090564078073673e-01;-2.234717895339283500e-01;-1.967615959280412108e-01;-2.426010138184990339e+00
1.393098736218757905e+00;8.947841515655000633e-01;-9.789553956976762561e-02;1.477454384968500956e-01;9.358504070559795496e-01;-1.442982412116074364e+00;-4.670993425631715656e-02;3.616723208981875159e-01;-4.434759374234567009e-01;-2.719177259411984515e-01;-1.469304391577959557e+00;-1.203701564396733314e-01;-9.144762889438703413e-01;1.821158604718960738e+00;7.402402190531226500e-01;-1.286535053611684187e+00;-2.022359509863635552e+00;-1.103490265886708094e-01;-1.560831729473999563e-01;-1.431451836274206579e+00;-1.594094388159887909e+00;7.336445474965667957e-02;-1.457392088025562943e-02;1.121113328253043884e+00;8.357268525479257804e-01;3.936387844195857744e-01;-4.194863090873441891e-01;2.144265197178735205e-01;1.125178213922342518e+00;-6.427587350619434758e-02;8.240246454679334143e-01;4.714150006823614736e-01;-9.069174446021047720e-01
1.255950611727341792e+00;8.782232711917359325e-01;6.880541934552970584e-01;-8.842102860679573739e-02;-2.363404057535148650e-01;-5.953996494948849971e-01;-4.703156123106632669e-01;1.002706613977411232e+00;4.196030340276847848e-01;-1.077582066791259230e+00;1.880714227937924088e-01;5.999321610205283345e-02;2.255798549193092917e-01;6.994241512139995898e-01;6.746176152701461870e-01;1.285679888440067309e+00;1.137765248625516035e-01;1.426637675961541563e+00;-8.534463756611851970e-01;-4.904125557758988729e-01;-2.045970838369507994e-01;3.262303735875201616e-01;-9.849942274678163967e-01;1.091284971924157743e+00;-7.083710482348204440e-02;3.318292603496539317e-01;-1.134370997629629008e+00;3.200953466741341402e-01;4.898952223942394935e-01;1.121559155553301768e+00;-1.432608878277183140e-01;-9.441943264719665496e-01;1.090863366160268910e+00
-2.172387546698532068e-01;1.102633373796028660e-01;4.612754143946846686e-01;-3.255391092120667462e-01;2.236319339415985930e+00;-4.937670872887907625e-01;-7.452926675759165009e-01;-9.307854908265451588e-01;-4.613409878786516316e-01;-1.140528932788770211e+00;-1.552809741115954045e+00;2.565152636509936412e-01;-5.739437982171062824e-01;2.460610402226580951e-01;1.008477680895583095e-01;1.378097356540841867e+00;4.232944063458805167e-02;-6.464708233331064591e-01;-9.692969810051573765e-01;1.569407239404227994e+00;-9.449361496749622003e-01;-1.124590618706058143e+00;2.647072211579658330e+00;-2.971690159961081212e-01;-1.760581074816926161e+00;-7.527549423971362508e-01;-8.647371869092254082e-01;-6.678254704772992323e-01;7.058702079786176586e-01;-1.622604556749536631e+00;1.192622439794596811e+00;4.161236010074573777e-01;-3.155753416185628768e-01
-7.738478680060129067e-01;-1.055440761227462998e+00;-8.016891180974510256e-01;-1.927131638233562594e+00;7.588974568668068743e-01;4.956354852192316196e-01;-1.300422036281780658e+00;-3.977024971387098651e-01;-1.024721362617590392e+00;1.246256542221124919e+00;-1.634206242544719301e-01;3.069953222342305943e-01;-3.816728843141398708e-01;-3.218376146705574925e-01;1.161823412425456281e+00;1.215875242289148561e+00;4.894083693164651416e-01;-1.076539117838707815e+00;1.277689861351112066e+00;2.985448412240696570e-01;-1.583668880092122144e+00;4.745650217638816559e-01;4.232657939241129402e-02;-5.580648606784323063e-01;-4.480831793460490209e-01;3.125896900193247951e-01;-8.843386413692672088e-01;1.764687990929243000e+00;-2.999366217232437085e-02;1.370776094154011027e+00;-8.044983691226511580e-01;-7.189204750493993767e-01;-1.681401699089140278e+00
4.099144491686457226e-01;2.752349180912736504e-01;-1.505534863105339127e+00;-1.312642509772175003e+00;-1.371411238828254664e+00;4.043235142812702243e-01;5.333686663085687174e-01;8.131940964122588156e-01;7.414112432006210174e-01;1.444612918911001076e+00;4.341451023316063584e-01;4.628837930758779584e-01;-8.337714429865370480e-01;7.332606790666455245e-03;3.036394052669406651e-01;-8.835045588578129827e-01;-1.044678654106519777e-01;-1.088694860704065626e+00;4.809206023606267255e-01;1.685886933827531298e+00;-8.753388007758803324e-01;-1.405418362473718874e+00;-4.348889739473117966e-01;3.201821831060863710e-01;-1.867736993951221378e-02;1.279101580149475170e+00;1.963166969486410895e+00;8.187138937736195832e-01;6.960226896396534135e-01;-6.674354372841324601e-01;5.922925126926095185e-01;1.061366930218733629e+00;1.586908955732215520e-01
-5.208380283581847126e-01;5.379451326566452307e-01;1.992138166802579269e+00;8.244678868858148491e-01;-9.833148396842223971e-01;9.535127110106913495e-01;3.740389789357762701e-02;-7.799399888638056666e-01;-2.406077564114628975e-01;-3.135327634756203130e-01;-9.107273780937004126e-01;-1.833414269398011276e-01;-3.592832056478218461e-01;-1.167113324836101862e+00;-1.147207751069479142e+00;-1.293058103634354250e+00;-2.180947022783306100e-01;-1.900360688877615667e+00;1.634130898296858314e+00;2.355820841772618746e+00;4.649668817788323860e-01;-1.114167876735961071e+00;-3.076365506367496061e-01;9.577427895171252148e-01;-1.035724277203838195e+00;-1.129190446746781040e+00;2.454017253295514844e-01;6.237382296390768799e-01;-1.430937728623999483e+00;-1.034437867416443391e+00;2.551751573157913233e-01;3.315020103550029296e-01;3.809474572919958058e-01
-6.099977778107189552e-01;-6.803481509681028605e-01;4.462300208488055309e-01;-1.744446964221783913e+00;-1.004901442523219224e+00;-2.301502261384272829e-01;2.026309912174387995e-01;6.540026864717555233e-01;1.823978569190231935e+00;-4.042573663904881487e-01;-6.183996366403992084e-01;7.940050761372948740e-01;1.897706583514345569e-01;1.695744271386756319e+00;-5.916022723279223960e-01;-1.225857917391662388e+00;-8.365753321999086500e-01;1.838134384970416590e+00;-1.491713446481863325e+00;1.114276436123786462e+00;-6.251111651558358129e-02;-1.202887524251367024e+00;-1.144455622904596570e+00;-1.744350251136917551e+00;-1.122542599358543336e-01;-9.348267490666696267e-01;3.919761279832473244e-01;5.785764516678214564e-01;1.521943600109912920e+00;-7.736389051330052613e-01;5.780088898871413861e-01;1.114230010088114620e+00;-9.860586318643502213e-02
-8.195365731984836921e-02;-1.543572979472858542e+00;-5.207580289549763597e-01;-5.575025645855603562e-01;1.342550356447343995e-01;-7.933695323439098335e-01;6.886199338166142103e-02;1.314233242306545590e-01;8.893774983168569737e-01;3.082623658912798659e-01;9.715857076041035656e-01;1.678878355077104034e+00;-6.762305869342026821e-01;-1.164640689790913175e+00;9.856726008313583254e-01;1.533706798767719426e-01;-6.981313381971571141e-02;2.690408518791146952e-01;5.869026020579941605e-01;-6.873311080473711865e-01;6.777796988301607595e-01;-8.268167909446115793e-01;-7.200396289262768479e-02;-3.324800543809940112e-02;-9.723500248846841387e-01;4.084506610290372097e-01;-4.467539579233532204e-02;7.462364371876838154e-02;-7.328395965046908822e-01;3.098816950466345976e-01;6.247866757868174581e-01;-1.199966484411791656e+00;-2.105079929259034976e+00
1.172445080146855279e-01;-1.095057440636015567e-01;-1.147928509379074979e+00;1.618961267599670351e-01;-8.547193375600291576e-01;-6.889461710998697752e-01;3.496940521178728556e-01;-1.135485531752992383e+00;3.775007387773591239e-01;1.794528178223117054e+00;7.178434483241130648e-01;-6.149874301268985766e-02;5.501849790577903986e-03;-5.248008171244729070e-01;7.929510966047271792e-01;-4.346464702312936509e-03;7.712873978746538350e-01;-3.211681446114609817e-01;-1.952809195641815654e+00;1.181545459540613990e-01;-4.136581343376691811e-01;6.590291882666307055e-01;5.430275718219503833e-01;-1.162394739967801405e+00;-7.552669396314931616e-02;-3.395346383455298822e-01;-9.275456956552525778e-01;-2.053060407232019657e-01;-8.033774683830979813e-01;1.125572611215133634e+00;6.371578778573221413e-01;2.559286526874903434e+00;-4.982535237222669444e-01
